LakeID	row	col	AreaRatio	s3_initi_1
129	742	297	0.01879731	742_297_Lake_Eustis_at_Eustis
129	742	298	0.018797309	742_298_Lake_Eustis_at_Eustis
129	742	299	0.018797309	742_299_Lake_Eustis_at_Eustis
129	742	300	0.014346798	742_300_Lake_Eustis_at_Eustis
129	743	290	0.006251999	743_290_Lake_Eustis_at_Eustis
129	743	291	0.018711841	743_291_Lake_Eustis_at_Eustis
129	743	292	0.018797309	743_292_Lake_Eustis_at_Eustis
129	743	293	0.01879731	743_293_Lake_Eustis_at_Eustis
129	743	294	0.01879731	743_294_Lake_Eustis_at_Eustis
129	743	295	0.018797309	743_295_Lake_Eustis_at_Eustis
129	743	296	0.018797309	743_296_Lake_Eustis_at_Eustis
129	743	297	0.01879731	743_297_Lake_Eustis_at_Eustis
129	743	298	0.018797309	743_298_Lake_Eustis_at_Eustis
129	743	299	0.015613044	743_299_Lake_Eustis_at_Eustis
129	743	300	0.009321473	743_300_Lake_Eustis_at_Eustis
129	744	289	0.000684918	744_289_Lake_Eustis_at_Eustis
129	744	290	0.018027861	744_290_Lake_Eustis_at_Eustis
129	744	291	0.018797308	744_291_Lake_Eustis_at_Eustis
129	744	292	0.018797308	744_292_Lake_Eustis_at_Eustis
129	744	293	0.018797311	744_293_Lake_Eustis_at_Eustis
129	744	294	0.01879731	744_294_Lake_Eustis_at_Eustis
129	744	295	0.018797308	744_295_Lake_Eustis_at_Eustis
129	744	296	0.018797309	744_296_Lake_Eustis_at_Eustis
129	744	297	0.01739665	744_297_Lake_Eustis_at_Eustis
129	744	298	0.008088737	744_298_Lake_Eustis_at_Eustis
129	744	299	7.5334E-05	744_299_Lake_Eustis_at_Eustis
129	745	290	0.009972952	745_290_Lake_Eustis_at_Eustis
129	745	291	0.01879731	745_291_Lake_Eustis_at_Eustis
129	745	292	0.018555607	745_292_Lake_Eustis_at_Eustis
129	745	293	0.01438182	745_293_Lake_Eustis_at_Eustis
129	745	294	0.015014468	745_294_Lake_Eustis_at_Eustis
129	745	295	0.01059964	745_295_Lake_Eustis_at_Eustis
129	745	296	0.003715861	745_296_Lake_Eustis_at_Eustis
129	745	297	0.000208018	745_297_Lake_Eustis_at_Eustis
129	746	290	8.54251E-05	746_290_Lake_Eustis_at_Eustis
129	746	291	0.00848504	746_291_Lake_Eustis_at_Eustis
129	746	292	0.008068078	746_292_Lake_Eustis_at_Eustis
130	634	306	0.549085502	634_306_Lake_Fanny_at_Orange_Springs
130	634	307	0.450914498	634_307_Lake_Fanny_at_Orange_Springs
131	704	288	0.779282726	704_288_Lake_Fay
131	704	289	0.05876113	704_289_Lake_Fay
131	705	288	0.161956144	705_288_Lake_Fay
132	602	312	0.008466579	602_312_Lake_Geneva
132	602	314	3.22204E-06	602_314_Lake_Geneva
132	603	311	0.014411618	603_311_Lake_Geneva
132	603	312	0.060133739	603_312_Lake_Geneva
132	603	314	0.10055313	603_314_Lake_Geneva
132	603	315	0.014987823	603_315_Lake_Geneva
132	604	311	0.027150927	604_311_Lake_Geneva
132	604	312	0.085944043	604_312_Lake_Geneva
132	604	313	0.056139133	604_313_Lake_Geneva
132	604	314	0.118454572	604_314_Lake_Geneva
132	604	315	0.053943095	604_315_Lake_Geneva
132	605	313	0.033972657	605_313_Lake_Geneva
132	605	314	0.140772009	605_314_Lake_Geneva
132	605	315	0.071498584	605_315_Lake_Geneva
132	605	316	1.72581E-05	605_316_Lake_Geneva
132	606	313	0.012084487	606_313_Lake_Geneva
132	606	314	0.026981955	606_314_Lake_Geneva
132	606	315	0.123623125	606_315_Lake_Geneva
132	606	316	0.03270586	606_316_Lake_Geneva
132	607	315	0.016297212	607_315_Lake_Geneva
132	607	316	0.00185897	607_316_Lake_Geneva
133	236	589	0.003489184	236_589_Lake_George_Warren
133	236	590	0.133523781	236_590_Lake_George_Warren
133	236	591	0.249613203	236_591_Lake_George_Warren
133	237	589	0.271219517	237_589_Lake_George_Warren
133	237	590	0.233201783	237_590_Lake_George_Warren
133	237	591	0.108952531	237_591_Lake_George_Warren
134	749	301	0.681099668	749_301_Lake_Gertrude
134	749	302	0.318900332	749_302_Lake_Gertrude
134	750	301	0	750_301_Lake_Gertrude
134	750	302	0	750_302_Lake_Gertrude
135	622	326	0.004259458	622_326_Lake_Grandin_at_Interlachen
135	623	325	0.18274161	623_325_Lake_Grandin_at_Interlachen
135	623	326	0.257641748	623_326_Lake_Grandin_at_Interlachen
135	624	324	0.007726846	624_324_Lake_Grandin_at_Interlachen
135	624	325	0.363225744	624_325_Lake_Grandin_at_Interlachen
135	624	326	0.184109785	624_326_Lake_Grandin_at_Interlachen
135	625	325	1.74333E-08	625_325_Lake_Grandin_at_Interlachen
135	625	326	0.000294791	625_326_Lake_Grandin_at_Interlachen
136	387	103	0.026821527	387_103_Lake_Hall
136	387	104	0.083285598	387_104_Lake_Hall
136	388	103	0.07675632	388_103_Lake_Hall
136	388	104	0.675345479	388_104_Lake_Hall
136	388	105	0.111476305	388_105_Lake_Hall
136	389	104	0.026314772	389_104_Lake_Hall
137	740	275	0.001936071	740_275_Lake_Harris_at_Leesburg
137	741	274	0.001450183	741_274_Lake_Harris_at_Leesburg
137	741	275	0.006465216	741_275_Lake_Harris_at_Leesburg
137	741	276	0.001073098	741_276_Lake_Harris_at_Leesburg
137	742	272	0.000294065	742_272_Lake_Harris_at_Leesburg
137	742	273	0.007426419	742_273_Lake_Harris_at_Leesburg
137	742	274	0.009719286	742_274_Lake_Harris_at_Leesburg
137	742	275	0.009781891	742_275_Lake_Harris_at_Leesburg
137	742	276	0.009702188	742_276_Lake_Harris_at_Leesburg
137	742	277	0.005295189	742_277_Lake_Harris_at_Leesburg
137	742	283	0.000306815	742_283_Lake_Harris_at_Leesburg
137	742	284	0.002493934	742_284_Lake_Harris_at_Leesburg
137	742	285	0.003623619	742_285_Lake_Harris_at_Leesburg
137	742	286	0.0017415	742_286_Lake_Harris_at_Leesburg
137	743	273	0.007662497	743_273_Lake_Harris_at_Leesburg
137	743	274	0.009781891	743_274_Lake_Harris_at_Leesburg
137	743	275	0.009781891	743_275_Lake_Harris_at_Leesburg
137	743	276	0.009781892	743_276_Lake_Harris_at_Leesburg
137	743	277	0.007045225	743_277_Lake_Harris_at_Leesburg
137	743	281	0.00051063	743_281_Lake_Harris_at_Leesburg
137	743	282	0.006846457	743_282_Lake_Harris_at_Leesburg
137	743	283	0.00899226	743_283_Lake_Harris_at_Leesburg
137	743	284	0.009781891	743_284_Lake_Harris_at_Leesburg
137	743	285	0.009781893	743_285_Lake_Harris_at_Leesburg
137	743	286	0.009333304	743_286_Lake_Harris_at_Leesburg
137	743	287	0.001634253	743_287_Lake_Harris_at_Leesburg
137	744	272	7.75097E-07	744_272_Lake_Harris_at_Leesburg
137	744	273	0.008472389	744_273_Lake_Harris_at_Leesburg
137	744	274	0.009781892	744_274_Lake_Harris_at_Leesburg
137	744	275	0.009781893	744_275_Lake_Harris_at_Leesburg
137	744	276	0.009781892	744_276_Lake_Harris_at_Leesburg
137	744	277	0.00976619	744_277_Lake_Harris_at_Leesburg
137	744	278	0.004341381	744_278_Lake_Harris_at_Leesburg
137	744	279	0.000637332	744_279_Lake_Harris_at_Leesburg
137	744	280	0.004384591	744_280_Lake_Harris_at_Leesburg
137	744	281	0.008206608	744_281_Lake_Harris_at_Leesburg
137	744	282	0.009781892	744_282_Lake_Harris_at_Leesburg
137	744	283	0.009781892	744_283_Lake_Harris_at_Leesburg
137	744	284	0.009781891	744_284_Lake_Harris_at_Leesburg
137	744	285	0.009781892	744_285_Lake_Harris_at_Leesburg
137	744	286	0.009781891	744_286_Lake_Harris_at_Leesburg
137	744	287	0.007332718	744_287_Lake_Harris_at_Leesburg
137	744	288	2.50911E-08	744_288_Lake_Harris_at_Leesburg
137	745	273	0.005696915	745_273_Lake_Harris_at_Leesburg
137	745	274	0.00978189	745_274_Lake_Harris_at_Leesburg
137	745	275	0.009781892	745_275_Lake_Harris_at_Leesburg
137	745	276	0.009781891	745_276_Lake_Harris_at_Leesburg
137	745	277	0.009781892	745_277_Lake_Harris_at_Leesburg
137	745	278	0.009781892	745_278_Lake_Harris_at_Leesburg
137	745	279	0.009170606	745_279_Lake_Harris_at_Leesburg
137	745	280	0.00978189	745_280_Lake_Harris_at_Leesburg
137	745	281	0.009781892	745_281_Lake_Harris_at_Leesburg
137	745	282	0.009781892	745_282_Lake_Harris_at_Leesburg
137	745	283	0.009781892	745_283_Lake_Harris_at_Leesburg
137	745	284	0.009781892	745_284_Lake_Harris_at_Leesburg
137	745	285	0.009781892	745_285_Lake_Harris_at_Leesburg
137	745	286	0.009781892	745_286_Lake_Harris_at_Leesburg
137	745	287	0.009676725	745_287_Lake_Harris_at_Leesburg
137	745	288	0.00045092	745_288_Lake_Harris_at_Leesburg
137	746	273	1.08529E-05	746_273_Lake_Harris_at_Leesburg
137	746	274	0.003717504	746_274_Lake_Harris_at_Leesburg
137	746	275	0.009781892	746_275_Lake_Harris_at_Leesburg
137	746	276	0.009781891	746_276_Lake_Harris_at_Leesburg
137	746	277	0.009781891	746_277_Lake_Harris_at_Leesburg
137	746	278	0.009781892	746_278_Lake_Harris_at_Leesburg
137	746	279	0.009781892	746_279_Lake_Harris_at_Leesburg
137	746	280	0.009781891	746_280_Lake_Harris_at_Leesburg
137	746	281	0.009781892	746_281_Lake_Harris_at_Leesburg
137	746	282	0.009781891	746_282_Lake_Harris_at_Leesburg
137	746	283	0.009781892	746_283_Lake_Harris_at_Leesburg
137	746	284	0.009781892	746_284_Lake_Harris_at_Leesburg
137	746	285	0.008203955	746_285_Lake_Harris_at_Leesburg
137	746	286	0.005692498	746_286_Lake_Harris_at_Leesburg
137	746	287	0.007190476	746_287_Lake_Harris_at_Leesburg
137	747	274	0.00053977	747_274_Lake_Harris_at_Leesburg
137	747	275	0.008761959	747_275_Lake_Harris_at_Leesburg
137	747	276	0.009781892	747_276_Lake_Harris_at_Leesburg
137	747	277	0.009781892	747_277_Lake_Harris_at_Leesburg
137	747	278	0.009781892	747_278_Lake_Harris_at_Leesburg
137	747	279	0.009781891	747_279_Lake_Harris_at_Leesburg
137	747	280	0.009781892	747_280_Lake_Harris_at_Leesburg
137	747	281	0.009781891	747_281_Lake_Harris_at_Leesburg
137	747	282	0.009781891	747_282_Lake_Harris_at_Leesburg
137	747	283	0.009781892	747_283_Lake_Harris_at_Leesburg
137	747	284	0.009781892	747_284_Lake_Harris_at_Leesburg
137	747	285	0.004413938	747_285_Lake_Harris_at_Leesburg
137	747	286	9.61646E-05	747_286_Lake_Harris_at_Leesburg
137	747	287	0.003334001	747_287_Lake_Harris_at_Leesburg
137	748	275	0.001594224	748_275_Lake_Harris_at_Leesburg
137	748	276	0.008008549	748_276_Lake_Harris_at_Leesburg
137	748	277	0.009781892	748_277_Lake_Harris_at_Leesburg
137	748	278	0.009781892	748_278_Lake_Harris_at_Leesburg
137	748	279	0.009781891	748_279_Lake_Harris_at_Leesburg
137	748	280	0.009781892	748_280_Lake_Harris_at_Leesburg
137	748	281	0.009781892	748_281_Lake_Harris_at_Leesburg
137	748	282	0.009781892	748_282_Lake_Harris_at_Leesburg
137	748	283	0.009781892	748_283_Lake_Harris_at_Leesburg
137	748	284	0.009781891	748_284_Lake_Harris_at_Leesburg
137	748	285	0.005272035	748_285_Lake_Harris_at_Leesburg
137	749	276	0.000433996	749_276_Lake_Harris_at_Leesburg
137	749	277	0.006265566	749_277_Lake_Harris_at_Leesburg
137	749	278	0.009781891	749_278_Lake_Harris_at_Leesburg
137	749	279	0.009781892	749_279_Lake_Harris_at_Leesburg
137	749	280	0.009781892	749_280_Lake_Harris_at_Leesburg
137	749	281	0.009781891	749_281_Lake_Harris_at_Leesburg
137	749	282	0.009781892	749_282_Lake_Harris_at_Leesburg
137	749	283	0.009781892	749_283_Lake_Harris_at_Leesburg
137	749	284	0.009781892	749_284_Lake_Harris_at_Leesburg
137	749	285	0.006582648	749_285_Lake_Harris_at_Leesburg
137	750	277	0.001099363	750_277_Lake_Harris_at_Leesburg
137	750	278	0.009131204	750_278_Lake_Harris_at_Leesburg
137	750	279	0.009781892	750_279_Lake_Harris_at_Leesburg
137	750	280	0.009781892	750_280_Lake_Harris_at_Leesburg
137	750	281	0.009781892	750_281_Lake_Harris_at_Leesburg
137	750	282	0.009781892	750_282_Lake_Harris_at_Leesburg
137	750	283	0.009781891	750_283_Lake_Harris_at_Leesburg
137	750	284	0.00978189	750_284_Lake_Harris_at_Leesburg
137	750	285	0.009145054	750_285_Lake_Harris_at_Leesburg
137	750	286	0.0046413	750_286_Lake_Harris_at_Leesburg
137	750	287	4.28106E-08	750_287_Lake_Harris_at_Leesburg
137	751	278	0.001901343	751_278_Lake_Harris_at_Leesburg
137	751	279	0.00670371	751_279_Lake_Harris_at_Leesburg
137	751	280	0.007733227	751_280_Lake_Harris_at_Leesburg
137	751	281	0.00952748	751_281_Lake_Harris_at_Leesburg
137	751	282	0.009781891	751_282_Lake_Harris_at_Leesburg
137	751	283	0.009781892	751_283_Lake_Harris_at_Leesburg
137	751	284	0.00946546	751_284_Lake_Harris_at_Leesburg
137	751	285	0.007340538	751_285_Lake_Harris_at_Leesburg
137	751	286	0.008424498	751_286_Lake_Harris_at_Leesburg
137	751	287	0.001288283	751_287_Lake_Harris_at_Leesburg
137	752	281	0.002404674	752_281_Lake_Harris_at_Leesburg
137	752	282	0.009210338	752_282_Lake_Harris_at_Leesburg
137	752	283	0.0085913	752_283_Lake_Harris_at_Leesburg
137	752	284	0.004906045	752_284_Lake_Harris_at_Leesburg
137	752	285	0.001509774	752_285_Lake_Harris_at_Leesburg
137	752	286	2.15913E-07	752_286_Lake_Harris_at_Leesburg
138	727	361	0.001387422	727_361_Lake_Hires
138	727	362	0.036645459	727_362_Lake_Hires
138	728	361	0.495416334	728_361_Lake_Hires
138	728	362	0.426605568	728_362_Lake_Hires
138	729	361	0.039945217	729_361_Lake_Hires
139	666	344	0.201776286	666_344_Lake_Howell_at_Lake_Como
139	667	344	0.49414582	667_344_Lake_Howell_at_Lake_Como
139	667	345	0.304077894	667_345_Lake_Howell_at_Lake_Como
140	374	115	0.002565836	374_115_Lake_Iamonia
140	374	116	0.07430296	374_116_Lake_Iamonia
140	374	117	0.011346665	374_117_Lake_Iamonia
140	375	115	0.003168185	375_115_Lake_Iamonia
140	375	116	0.257433877	375_116_Lake_Iamonia
140	375	117	0.458248129	375_117_Lake_Iamonia
140	376	117	0.192934348	376_117_Lake_Iamonia
141	751	287	7.59955E-05	751_287_Lake_Idamere
141	751	288	0.108482327	751_288_Lake_Idamere
141	752	287	0.018156466	752_287_Lake_Idamere
141	752	288	0.873285212	752_288_Lake_Idamere
142	380	93	0.002879801	380_93_Lake_Jackson
142	380	95	0.008237554	380_95_Lake_Jackson
142	380	96	0.028371483	380_96_Lake_Jackson
142	381	93	0.083930543	381_93_Lake_Jackson
142	381	94	0.060188759	381_94_Lake_Jackson
142	381	95	0.127112309	381_95_Lake_Jackson
142	381	96	0.084017004	381_96_Lake_Jackson
142	382	94	0.067676038	382_94_Lake_Jackson
142	382	95	0.025505069	382_95_Lake_Jackson
142	382	96	0.01473276	382_96_Lake_Jackson
142	382	97	0.079186065	382_97_Lake_Jackson
142	382	98	0.052613168	382_98_Lake_Jackson
142	383	96	0.003371155	383_96_Lake_Jackson
142	383	97	0.001769574	383_97_Lake_Jackson
142	383	98	0.010692294	383_98_Lake_Jackson
142	385	96	0.000326151	385_96_Lake_Jackson
142	385	97	0.022503679	385_97_Lake_Jackson
142	386	96	0.083078178	386_96_Lake_Jackson
142	386	97	0.142567059	386_97_Lake_Jackson
142	386	98	0.014393883	386_98_Lake_Jackson
142	387	96	0.037524405	387_96_Lake_Jackson
142	387	97	0.043478208	387_97_Lake_Jackson
142	387	98	0.005844863	387_98_Lake_Jackson
143	511	263	0.712115907	511_263_Lake_Jeffery
143	511	264	0.004539542	511_264_Lake_Jeffery
143	512	263	0.270180072	512_263_Lake_Jeffery
143	512	264	0.013164479	512_264_Lake_Jeffery
144	630	293	0.557470533	630_293_Lake_Jeffords
144	630	294	0.284310177	630_294_Lake_Jeffords
144	631	293	0.067835876	631_293_Lake_Jeffords
144	631	294	0.090383414	631_294_Lake_Jeffords
145	746	304	0.099563394	746_304_Lake_Joanna_at_Eustis
145	746	305	0.081544359	746_305_Lake_Joanna_at_Eustis
145	747	303	0.047250889	747_303_Lake_Joanna_at_Eustis
145	747	304	0.406210087	747_304_Lake_Joanna_at_Eustis
145	747	305	0.186159078	747_305_Lake_Joanna_at_Eustis
145	748	303	0.033999687	748_303_Lake_Joanna_at_Eustis
145	748	304	0.145272506	748_304_Lake_Joanna_at_Eustis
146	685	301	0.009914189	685_301_Lake_Jumper
146	685	302	0.000207521	685_302_Lake_Jumper
146	686	301	0.143220549	686_301_Lake_Jumper
146	686	302	0.51762246	686_302_Lake_Jumper
146	686	303	0.039126837	686_303_Lake_Jumper
146	687	301	0.1799415	687_301_Lake_Jumper
146	687	302	0.109966943	687_302_Lake_Jumper
147	669	316	0.000513443	669_316_Lake_Kerr
147	669	317	0.027238673	669_317_Lake_Kerr
147	669	318	0.030638954	669_318_Lake_Kerr
147	669	319	0.000796424	669_319_Lake_Kerr
147	670	314	0.000379929	670_314_Lake_Kerr
147	670	315	0.023559461	670_315_Lake_Kerr
147	670	316	0.028546464	670_316_Lake_Kerr
147	670	317	0.045523517	670_317_Lake_Kerr
147	670	318	0.045372374	670_318_Lake_Kerr
147	670	319	0.029111228	670_319_Lake_Kerr
147	670	320	0.031301775	670_320_Lake_Kerr
147	670	321	0.005599891	670_321_Lake_Kerr
147	671	315	0.020679146	671_315_Lake_Kerr
147	671	316	0.041237761	671_316_Lake_Kerr
147	671	317	0.043802601	671_317_Lake_Kerr
147	671	318	0.040408002	671_318_Lake_Kerr
147	671	319	0.026294311	671_319_Lake_Kerr
147	671	320	0.03339802	671_320_Lake_Kerr
147	671	321	0.00847063	671_321_Lake_Kerr
147	671	322	0.002654523	671_322_Lake_Kerr
147	671	323	0.010646155	671_323_Lake_Kerr
147	672	316	0.000711108	672_316_Lake_Kerr
147	672	317	0.014708916	672_317_Lake_Kerr
147	672	318	0.045523517	672_318_Lake_Kerr
147	672	319	0.035803725	672_319_Lake_Kerr
147	672	320	0.007924406	672_320_Lake_Kerr
147	672	321	0.000509111	672_321_Lake_Kerr
147	672	322	0.015208531	672_322_Lake_Kerr
147	672	323	0.01649418	672_323_Lake_Kerr
147	673	317	0.001182072	673_317_Lake_Kerr
147	673	318	0.041171057	673_318_Lake_Kerr
147	673	319	0.025632544	673_319_Lake_Kerr
147	673	320	0.003692586	673_320_Lake_Kerr
147	673	321	0.015294619	673_321_Lake_Kerr
147	673	322	0.03424137	673_322_Lake_Kerr
147	673	323	0.023299777	673_323_Lake_Kerr
147	674	318	0.029677795	674_318_Lake_Kerr
147	674	319	0.041027346	674_319_Lake_Kerr
147	674	320	0.035045613	674_320_Lake_Kerr
147	674	321	0.031341437	674_321_Lake_Kerr
147	674	322	0.003635493	674_322_Lake_Kerr
147	674	323	0.011907955	674_323_Lake_Kerr
147	675	318	0.000974611	675_318_Lake_Kerr
147	675	319	0.021122516	675_319_Lake_Kerr
147	675	320	0.037612901	675_320_Lake_Kerr
147	675	321	0.010083531	675_321_Lake_Kerr
148	608	312	0.412820401	608_312_Lake_Lily
148	608	313	0.351063356	608_313_Lake_Lily
148	609	312	0.235882574	609_312_Lake_Lily
148	609	313	0.000233669	609_313_Lake_Lily
149	667	349	0.620595994	667_349_Lake_Lizzie_at_Lake_Como
149	667	350	0.379404006	667_350_Lake_Lizzie_at_Lake_Como
150	684	302	0.454610023	684_302_Lake_Lou
150	684	303	0.359963848	684_303_Lake_Lou
150	685	302	0.068717145	685_302_Lake_Lou
150	685	303	0.116708984	685_303_Lake_Lou
151	486	248	0.001196702	486_248_Lake_Louise
151	487	248	0.948014493	487_248_Lake_Louise
151	487	249	0.050776452	487_249_Lake_Louise
151	488	248	1.2353E-05	488_248_Lake_Louise
152	730	358	0.106643395	730_358_Lake_Mamie
152	730	359	0.44373206	730_359_Lake_Mamie
152	731	358	0.070068783	731_358_Lake_Mamie
152	731	359	0.379555763	731_359_Lake_Mamie
153	706	296	0.476674343	706_296_Lake_Mary
153	706	297	0.035469876	706_297_Lake_Mary
153	707	296	0.453937773	707_296_Lake_Mary
153	707	297	0.033918008	707_297_Lake_Mary
154	310	382	0.079954004	310_382_Lake_Mayers
154	311	382	0.273152532	311_382_Lake_Mayers
154	312	382	0.414013687	312_382_Lake_Mayers
154	312	383	0.016803429	312_383_Lake_Mayers
154	313	382	0.216076349	313_382_Lake_Mayers
155	383	108	0.538103668	383_108_Lake_McBride
155	383	109	4.10246E-06	383_109_Lake_McBride
155	384	108	0.274727171	384_108_Lake_McBride
155	384	109	0.187165059	384_109_Lake_McBride
156	612	307	0.085064916	612_307_Lake_Melrose_at_Melrose
156	612	308	0.01773229	612_308_Lake_Melrose_at_Melrose
156	613	307	0.776754201	613_307_Lake_Melrose_at_Melrose
156	613	308	0.120448593	613_308_Lake_Melrose_at_Melrose
157	720	264	0.012666659	720_264_Lake_Miona
157	720	265	0.300871567	720_265_Lake_Miona
157	720	266	0.268566934	720_266_Lake_Miona
157	720	267	0.06180337	720_267_Lake_Miona
157	721	265	0.033066409	721_265_Lake_Miona
157	721	266	0.221260602	721_266_Lake_Miona
157	721	267	0.10176446	721_267_Lake_Miona
158	738	321	6.18986E-05	738_321_Lake_Norris_at_Paisley
158	738	322	0.072597264	738_322_Lake_Norris_at_Paisley
158	738	323	0.061756595	738_323_Lake_Norris_at_Paisley
158	738	324	0.00764973	738_324_Lake_Norris_at_Paisley
158	739	320	0.000321346	739_320_Lake_Norris_at_Paisley
158	739	321	0.070959048	739_321_Lake_Norris_at_Paisley
158	739	322	0.130121615	739_322_Lake_Norris_at_Paisley
158	739	323	0.129161522	739_323_Lake_Norris_at_Paisley
158	739	324	0.116228257	739_324_Lake_Norris_at_Paisley
158	739	325	0.025232897	739_325_Lake_Norris_at_Paisley
158	740	320	0.057124058	740_320_Lake_Norris_at_Paisley
158	740	321	0.130125296	740_321_Lake_Norris_at_Paisley
158	740	322	0.099216455	740_322_Lake_Norris_at_Paisley
158	740	323	0.019480534	740_323_Lake_Norris_at_Paisley
158	740	324	0.002122774	740_324_Lake_Norris_at_Paisley
158	741	320	0.03313146	741_320_Lake_Norris_at_Paisley
158	741	321	0.043936993	741_321_Lake_Norris_at_Paisley
158	741	322	0.000772258	741_322_Lake_Norris_at_Paisley
159	644	314	0.001346954	644_314_Lake_Ocklawaha
159	644	315	0.000719664	644_315_Lake_Ocklawaha
159	645	314	0.018455257	645_314_Lake_Ocklawaha
159	645	315	0.011937261	645_315_Lake_Ocklawaha
159	645	316	0.000962108	645_316_Lake_Ocklawaha
159	645	317	0.001716785	645_317_Lake_Ocklawaha
159	645	318	0.005898282	645_318_Lake_Ocklawaha
159	645	319	0.028872813	645_319_Lake_Ocklawaha
159	645	320	0.029642278	645_320_Lake_Ocklawaha
159	645	321	0.009664724	645_321_Lake_Ocklawaha
159	646	314	0.00538773	646_314_Lake_Ocklawaha
159	646	315	0.032942422	646_315_Lake_Ocklawaha
159	646	316	0.028747856	646_316_Lake_Ocklawaha
159	646	317	0.022411044	646_317_Lake_Ocklawaha
159	646	318	0.026287881	646_318_Lake_Ocklawaha
159	646	319	0.05336175	646_319_Lake_Ocklawaha
159	646	320	0.054486025	646_320_Lake_Ocklawaha
159	646	321	0.051963382	646_321_Lake_Ocklawaha
159	646	322	0.016035379	646_322_Lake_Ocklawaha
159	647	319	0.038250115	647_319_Lake_Ocklawaha
159	647	320	0.058299831	647_320_Lake_Ocklawaha
159	647	321	0.055412059	647_321_Lake_Ocklawaha
159	647	322	0.042878979	647_322_Lake_Ocklawaha
159	647	323	0.011103608	647_323_Lake_Ocklawaha
159	648	319	0.003219118	648_319_Lake_Ocklawaha
159	648	320	0.02655055	648_320_Lake_Ocklawaha
159	648	321	0.039172848	648_321_Lake_Ocklawaha
159	648	322	0.058299825	648_322_Lake_Ocklawaha
159	648	323	0.05621332	648_323_Lake_Ocklawaha
159	648	324	1.42481E-06	648_324_Lake_Ocklawaha
159	649	321	2.93311E-05	649_321_Lake_Ocklawaha
159	649	322	0.030843167	649_322_Lake_Ocklawaha
159	649	323	0.053867581	649_323_Lake_Ocklawaha
159	649	324	0.056959652	649_324_Lake_Ocklawaha
159	649	325	1.61934E-06	649_325_Lake_Ocklawaha
159	650	322	1.57642E-08	650_322_Lake_Ocklawaha
159	650	323	0.036807186	650_323_Lake_Ocklawaha
159	650	324	0.031249576	650_324_Lake_Ocklawaha
159	650	325	5.98383E-07	650_325_Lake_Ocklawaha
160	431	228	0.305338222	431_228_Lake_Octahatchee
160	431	229	0.013222817	431_229_Lake_Octahatchee
160	432	228	0.200799314	432_228_Lake_Octahatchee
160	432	229	0.303628478	432_229_Lake_Octahatchee
160	433	228	0.152121823	433_228_Lake_Octahatchee
160	433	229	0.024889346	433_229_Lake_Octahatchee
161	730	260	0.180196891	730_260_Lake_Okahumpka
161	730	261	0.271049107	730_261_Lake_Okahumpka
161	730	262	0.000606588	730_262_Lake_Okahumpka
161	731	260	0.162310104	731_260_Lake_Okahumpka
161	731	261	0.325699435	731_261_Lake_Okahumpka
161	731	262	0.060137875	731_262_Lake_Okahumpka
162	672	353	1	672_353_Lake_Omega_at_Crescent_City
163	723	244	0.01379356	723_244_Lake_Panasoffkee
163	723	245	0.023379327	723_245_Lake_Panasoffkee
163	724	244	0.020775486	724_244_Lake_Panasoffkee
163	724	245	0.069353439	724_245_Lake_Panasoffkee
163	724	246	0.021213973	724_246_Lake_Panasoffkee
163	725	244	0.009146695	725_244_Lake_Panasoffkee
163	725	245	0.071098379	725_245_Lake_Panasoffkee
163	725	246	0.056604277	725_246_Lake_Panasoffkee
163	725	247	0.000262707	725_247_Lake_Panasoffkee
163	726	244	1.77539E-07	726_244_Lake_Panasoffkee
163	726	245	0.070170763	726_245_Lake_Panasoffkee
163	726	246	0.071098377	726_246_Lake_Panasoffkee
163	726	247	0.01987696	726_247_Lake_Panasoffkee
163	727	245	0.057305025	727_245_Lake_Panasoffkee
163	727	246	0.071098379	727_246_Lake_Panasoffkee
163	727	247	0.022392817	727_247_Lake_Panasoffkee
163	728	245	0.041551605	728_245_Lake_Panasoffkee
163	728	246	0.071098381	728_246_Lake_Panasoffkee
163	728	247	0.023667378	728_247_Lake_Panasoffkee
163	729	245	0.003861527	729_245_Lake_Panasoffkee
163	729	246	0.063618942	729_246_Lake_Panasoffkee
163	729	247	0.019483082	729_247_Lake_Panasoffkee
163	730	245	0.010079285	730_245_Lake_Panasoffkee
163	730	246	0.064966601	730_246_Lake_Panasoffkee
163	730	247	0.002171408	730_247_Lake_Panasoffkee
163	731	245	0.028946871	731_245_Lake_Panasoffkee
163	731	246	0.048104673	731_246_Lake_Panasoffkee
163	732	245	0.013999002	732_245_Lake_Panasoffkee
163	732	246	0.010880904	732_246_Lake_Panasoffkee
164	703	347	0.433644988	703_347_Lake_Pierson_at_Pierson
164	704	347	0.566355012	704_347_Lake_Pierson_at_Pierson
165	708	350	0.20976316	708_350_Lake_Purdom_at_Barberville
165	709	349	3.95306E-07	709_349_Lake_Purdom_at_Barberville
165	709	350	0.790236445	709_350_Lake_Purdom_at_Barberville
166	612	312	0.045167643	612_312_Lake_Rosa_at_Melrose
166	612	313	0.312392581	612_313_Lake_Rosa_at_Melrose
166	613	312	0.155882386	613_312_Lake_Rosa_at_Melrose
166	613	313	0.48655739	613_313_Lake_Rosa_at_Melrose
167	672	201	0.001095484	672_201_Lake_Rousseau
167	672	202	0.0031719	672_202_Lake_Rousseau
